data;hora;temp_inst;temp_max;temp_min;umid_inst;umid_max;umid_min;pressao;pressao_max;pressao_min;precipitacao;;;;;
19/07/2017;17;19.2;22.3;19.2;64;64;54;941.8;942.3;941.8;0.0;;;;;
19/07/2017;9;11.9;12.6;11.5;92;93;89;942.7;942.7;942.2;0.0;;;;;
19/07/2017;10;12.4;12.4;11.4;92;94;92;943.4;943.4;942.7;0.0;;;;;
19/07/2017;18;19.2;19.3;18.8;65;67;64;941.6;941.9;941.6;0.0;;;;;
19/07/2017;19;19.8;21.0;19.2;63;66;60;941.8;941.8;941.5;0.0;;;;;
19/07/2017;3;13.8;14.7;13.8;85;85;83;942.2;942.5;942.2;0.0;;;;;
19/07/2017;21;14.9;17.6;14.7;86;86;73;942.7;942.7;942.3;0.0;;;;;
19/07/2017;20;17.6;19.8;17.6;73;73;63;942.3;942.3;941.8;0.0;;;;;
19/07/2017;23;13.8;14.2;13.8;91;91;88;943.7;943.7;943.1;0.0;;;;;
19/07/2017;5;11.7;12.6;11.7;91;92;90;941.0;941.8;941.0;0.0;;;;;
19/07/2017;4;12.5;13.9;12.3;91;91;85;941.8;942.2;941.8;0.0;;;;;
20/07/2017;18;23.3;23.6;21.2;45;53;44;940.8;941.5;940.8;0.0;;;;;
20/07/2017;5;11.8;12.3;11.6;96;96;96;943.0;943.2;943.0;0.0;;;;;
20/07/2017;11;14.1;14.2;12.3;94;97;94;944.4;944.4;943.7;0.0;;;;;
20/07/2017;6;12.4;12.4;11.3;97;97;96;942.7;943.0;942.7;0.0;;;;;
20/07/2017;2;12.6;13.2;12.5;95;95;93;943.8;943.9;943.7;0.0;;;;;
20/07/2017;7;11.7;12.5;11.7;97;97;97;942.7;942.7;942.6;0.0;;;;;
20/07/2017;3;12.3;12.8;12.3;95;96;95;943.5;943.9;943.5;0.0;;;;;
20/07/2017;14;21.0;21.2;19.0;52;64;51;944.3;944.8;944.3;0.0;;;;;
20/07/2017;15;20.5;23.1;20.0;55;58;48;943.4;944.3;943.4;0.0;;;;;
20/07/2017;8;12.2;12.2;11.7;97;97;97;942.9;942.9;942.6;0.0;;;;;
20/07/2017;17;22.8;24.4;21.5;49;52;42;941.4;942.3;941.4;0.0;;;;;
20/07/2017;9;12.1;12.3;12.0;97;97;97;943.3;943.3;942.8;0.0;;;;;
20/07/2017;4;12.3;12.5;12.1;96;96;95;943.2;943.6;943.1;0.0;;;;;
20/07/2017;1;13.1;13.5;13.0;94;94;91;943.8;944.0;943.8;0.0;;;;;
20/07/2017;16;22.8;22.8;20.2;50;57;50;942.3;943.5;942.3;0.0;;;;;
20/07/2017;10;12.3;12.3;12.0;97;97;97;943.7;943.7;943.3;0.0;;;;;
20/07/2017;12;17.2;17.4;14.0;74;94;74;944.7;944.7;944.4;0.0;;;;;
20/07/2017;19;21.8;24.0;21.8;52;52;43;941.0;941.0;940.8;0.0;;;;;
20/07/2017;22;15.3;16.2;15.1;83;83;77;942.2;942.2;941.8;0.0;;;;;
20/07/2017;21;16.2;18.5;16.2;77;77;67;941.8;941.8;941.4;0.0;;;;;
20/07/2017;20;18.4;21.8;18.4;67;67;52;941.4;941.4;941.0;0.0;;;;;
20/07/2017;13;19.0;19.1;17.1;64;76;62;944.7;944.7;944.6;0.0;;;;;
20/07/2017;23;14.1;15.4;14.1;87;87;83;942.4;942.4;942.2;0.0;;;;;
20/07/2017;0;13.4;13.9;13.4;91;92;90;943.8;943.8;943.6;0.0;;;;;
21/07/2017;15;21.5;22.8;19.9;56;63;54;942.6;943.4;942.6;0.0;;;;;
21/07/2017;14;20.4;20.8;19.3;63;67;61;943.4;944.0;943.4;0.0;;;;;
21/07/2017;0;13.3;14.1;13.3;91;91;87;942.7;942.8;942.4;0.0;;;;;
21/07/2017;7;9.6;10.2;9.5;97;97;97;942.0;942.0;941.9;0.0;;;;;
21/07/2017;17;23.9;24.8;22.4;45;52;44;939.9;941.1;939.9;0.0;;;;;
21/07/2017;16;22.6;23.5;20.9;52;58;50;941.1;942.6;941.1;0.0;;;;;
21/07/2017;2;11.8;12.2;11.7;96;96;94;943.2;943.3;943.1;0.0;;;;;
21/07/2017;6;10.2;10.5;10.1;97;97;97;942.0;942.3;942.0;0.0;;;;;
21/07/2017;23;14.1;15.6;13.6;83;85;75;941.5;941.5;941.2;0.0;;;;;
21/07/2017;3;11.1;11.8;11.0;96;96;95;943.3;943.4;943.2;0.0;;;;;
21/07/2017;18;24.8;24.8;23.4;37;46;37;939.5;939.9;939.5;0.0;;;;;
21/07/2017;19;24.5;25.6;24.5;40;40;36;939.6;939.7;939.5;0.0;;;;;
21/07/2017;4;10.9;11.4;10.7;96;96;96;942.9;943.3;942.9;0.0;;;;;
21/07/2017;13;19.7;19.8;15.6;67;82;67;944.0;944.2;944.0;0.0;;;;;
21/07/2017;12;15.6;15.6;11.7;82;97;82;944.2;944.2;943.7;0.0;;;;;
21/07/2017;1;12.2;13.3;12.2;94;94;90;943.2;943.2;942.7;0.0;;;;;
21/07/2017;5;10.4;11.0;10.3;97;97;96;942.3;942.9;942.3;0.0;;;;;
21/07/2017;8;9.4;9.7;9.3;97;97;97;942.1;942.1;942.0;0.0;;;;;
21/07/2017;21;17.3;21.7;17.3;68;68;50;940.7;940.7;940.2;0.0;;;;;
21/07/2017;9;9.2;9.7;9.2;97;97;97;942.5;942.5;942.1;0.0;;;;;
21/07/2017;11;11.7;11.7;9.9;97;97;97;943.7;943.7;943.1;0.0;;;;;
21/07/2017;20;21.7;24.9;21.7;52;52;37;940.2;940.2;939.6;0.0;;;;;
21/07/2017;10;9.9;9.9;9.2;97;97;97;943.1;943.1;942.5;0.0;;;;;
21/07/2017;22;15.6;17.5;15.3;75;78;68;941.2;941.2;940.7;0.0;;;;;
22/07/2017;7;10.1;10.1;9.5;97;97;96;940.3;940.6;940.3;0.0;;;;;
22/07/2017;15;24.2;25.0;23.3;44;51;43;942.1;943.0;942.1;0.0;;;;;
22/07/2017;5;10.5;11.1;10.3;96;96;95;940.9;941.5;940.9;0.0;;;;;
22/07/2017;22;15.5;17.4;15.5;68;69;56;941.6;941.6;940.9;0.0;;;;;
22/07/2017;1;12.0;12.9;12.0;91;91;88;942.1;942.2;942.0;0.0;;;;;
22/07/2017;13;21.1;21.2;16.1;58;78;58;943.5;943.5;943.2;0.0;;;;;
22/07/2017;6;10.0;10.5;10.0;96;96;96;940.6;940.9;940.6;0.0;;;;;
22/07/2017;0;12.8;14.1;12.7;89;89;83;942.0;942.0;941.5;0.0;;;;;
22/07/2017;18;26.9;27.1;24.4;26;33;25;939.9;940.2;939.9;0.0;;;;;
22/07/2017;14;23.4;23.6;20.8;51;59;51;943.0;943.5;943.0;0.0;;;;;
22/07/2017;23;14.2;15.6;14.2;73;74;67;942.2;942.2;941.6;0.0;;;;;
22/07/2017;9;9.1;9.3;8.7;97;97;97;941.6;941.6;940.8;0.0;;;;;
22/07/2017;2;11.7;12.2;11.5;92;94;91;942.1;942.2;942.1;0.0;;;;;
22/07/2017;8;9.1;10.3;9.0;97;97;96;940.8;940.8;940.3;0.0;;;;;
22/07/2017;4;11.1;11.7;11.1;95;95;93;941.5;942.1;941.5;0.0;;;;;
22/07/2017;20;23.0;26.5;23.0;37;39;26;940.4;940.4;940.1;0.0;;;;;
22/07/2017;16;25.4;25.8;24.0;35;45;34;941.1;942.1;941.1;0.0;;;;;
22/07/2017;12;16.1;16.1;11.9;77;97;77;943.2;943.2;942.7;0.0;;;;;
22/07/2017;3;11.5;11.7;11.3;93;94;92;942.1;942.1;942.0;0.0;;;;;
22/07/2017;19;26.4;27.1;25.9;27;27;24;940.1;940.1;939.9;0.0;;;;;
22/07/2017;11;11.9;11.9;9.0;97;97;97;942.7;942.7;942.0;0.0;;;;;
22/07/2017;10;9.0;9.1;8.8;97;97;97;942.0;942.0;941.6;0.0;;;;;
22/07/2017;17;24.6;26.4;24.6;32;36;31;940.2;941.1;940.2;0.0;;;;;
22/07/2017;21;17.4;23.0;17.4;56;56;36;940.9;940.9;940.4;0.0;;;;;
23/07/2017;8;9.3;10.3;9.3;96;96;96;942.7;942.7;942.4;0.0;;;;;
23/07/2017;20;21.4;23.8;21.4;50;50;41;944.1;944.1;943.7;0.0;;;;;
23/07/2017;12;17.9;18.0;12.9;73;97;71;946.5;946.5;945.9;0.0;;;;;
23/07/2017;11;12.9;13.0;10.4;97;97;97;945.9;945.9;944.9;0.0;;;;;
23/07/2017;10;10.6;10.6;9.1;97;97;97;944.9;944.9;943.5;0.0;;;;;
23/07/2017;9;9.5;9.6;8.9;97;97;96;943.5;943.5;942.7;0.0;;;;;
23/07/2017;17;24.0;25.2;23.7;35;38;34;943.9;944.4;943.8;0.0;;;;;
23/07/2017;13;20.0;20.4;17.9;60;73;59;946.7;946.8;946.5;0.0;;;;;
23/07/2017;14;21.9;22.5;19.7;47;60;47;946.2;946.7;946.2;0.0;;;;;
23/07/2017;5;10.5;11.5;10.5;92;95;92;942.4;942.5;942.3;0.0;;;;;
23/07/2017;22;15.2;17.4;15.2;77;77;67;944.4;944.5;944.4;0.0;;;;;
23/07/2017;15;23.4;24.3;21.5;43;50;39;945.2;946.2;945.2;0.0;;;;;
23/07/2017;21;16.8;21.4;16.8;69;70;51;944.4;944.4;944.1;0.0;;;;;
23/07/2017;16;23.8;24.7;22.9;37;45;35;944.4;945.2;944.4;0.0;;;;;
23/07/2017;18;25.1;25.3;23.5;37;39;34;943.8;943.9;943.6;0.0;;;;;
23/07/2017;19;23.5;25.1;23.5;41;41;34;943.7;943.8;943.6;0.0;;;;;
23/07/2017;0;12.8;14.2;12.8;81;81;73;942.5;942.5;942.2;0.0;;;;;
23/07/2017;7;10.3;10.6;9.6;96;96;95;942.5;942.5;942.2;0.0;;;;;
23/07/2017;6;10.2;10.5;10.0;95;95;92;942.2;942.4;942.2;0.0;;;;;
23/07/2017;3;12.4;12.4;11.4;90;92;88;942.7;942.8;942.7;0.0;;;;;
23/07/2017;4;10.9;12.7;10.6;93;93;88;942.5;942.7;942.5;0.0;;;;;
23/07/2017;1;12.3;13.2;12.2;85;85;81;942.5;942.6;942.5;0.0;;;;;
23/07/2017;23;13.9;15.6;13.9;83;83;76;944.8;944.8;944.4;0.0;;;;;
23/07/2017;2;11.9;12.4;11.9;88;88;85;942.7;942.8;942.5;0.0;;;;;
24/07/2017;6;9.1;9.7;9.0;96;97;96;944.9;945.2;944.9;0.0;;;;;
24/07/2017;18;24.2;26.1;24.1;42;42;36;944.6;944.6;944.5;0.0;;;;;
24/07/2017;7;8.9;9.3;8.7;97;97;96;944.8;945.0;944.8;0.0;;;;;
24/07/2017;17;25.3;25.8;24.1;39;40;36;944.6;945.2;944.6;0.0;;;;;
24/07/2017;22;18.8;19.5;18.8;74;74;70;945.5;945.5;945.2;0.0;;;;;
24/07/2017;5;9.5;9.9;9.5;96;96;95;945.2;945.6;945.2;0.0;;;;;
24/07/2017;21;19.4;22.2;19.4;70;70;58;945.2;945.2;945.1;0.0;;;;;
24/07/2017;19;23.7;24.8;23.7;46;46;41;944.8;944.8;944.5;0.0;;;;;
24/07/2017;20;22.2;23.8;22.1;58;58;46;945.1;945.2;944.8;0.0;;;;;
24/07/2017;9;8.5;8.7;8.3;97;97;97;945.9;945.9;945.3;0.0;;;;;
24/07/2017;8;8.7;8.9;8.4;97;97;97;945.3;945.3;944.8;0.0;;;;;
24/07/2017;10;8.9;9.2;7.9;97;97;97;946.6;946.6;945.9;0.0;;;;;
24/07/2017;4;9.8;10.5;9.8;96;96;95;945.6;945.6;945.6;0.0;;;;;
24/07/2017;12;15.4;15.4;11.4;85;97;84;947.8;947.8;947.3;0.0;;;;;
24/07/2017;1;11.7;12.3;11.7;91;91;88;945.4;945.4;944.9;0.0;;;;;
24/07/2017;0;12.2;13.9;12.2;88;89;83;944.9;944.9;944.6;0.0;;;;;
24/07/2017;11;11.4;11.4;8.8;97;97;97;947.3;947.3;946.6;0.0;;;;;
24/07/2017;23;18.5;19.1;18.4;77;78;74;945.8;945.8;945.5;0.0;;;;;
24/07/2017;16;25.0;25.2;23.5;37;44;37;945.2;946.1;945.2;0.0;;;;;
24/07/2017;2;11.0;11.7;11.0;93;94;91;945.6;945.6;945.4;0.0;;;;;
24/07/2017;13;18.7;19.3;15.4;66;85;65;947.8;948.0;947.8;0.0;;;;;
24/07/2017;15;23.9;24.0;21.2;45;58;44;946.1;947.1;946.1;0.0;;;;;
24/07/2017;14;21.2;21.5;18.6;57;67;57;947.1;947.8;947.1;0.0;;;;;
24/07/2017;3;10.4;11.2;10.4;95;95;93;945.6;945.7;945.6;0.0;;;;;
25/07/2017;11;13.3;13.3;10.9;97;97;97;947.5;947.5;947.0;0.0;;;;;
25/07/2017;2;15.6;16.9;15.6;89;90;85;946.1;946.2;946.1;0.0;;;;;
25/07/2017;19;23.6;25.6;23.5;48;48;37;944.3;944.6;944.3;0.0;;;;;
25/07/2017;4;13.5;14.3;13.5;95;95;93;945.9;946.1;945.9;0.0;;;;;
25/07/2017;12;17.3;17.6;13.3;77;97;77;948.2;948.2;947.5;0.0;;;;;
25/07/2017;22;15.6;17.7;15.6;81;81;73;945.0;945.0;944.8;0.0;;;;;
25/07/2017;9;10.3;11.2;10.3;97;97;97;946.2;946.2;945.9;0.0;;;;;
25/07/2017;10;10.9;10.9;10.1;97;97;97;947.0;947.0;946.2;0.2;;;;;
25/07/2017;21;17.7;22.1;17.6;73;73;55;944.8;944.8;944.5;0.0;;;;;
25/07/2017;20;22.2;23.6;22.2;55;55;48;944.5;944.5;944.3;0.0;;;;;
25/07/2017;3;14.3;15.6;14.3;94;94;89;946.1;946.1;946.0;0.0;;;;;
25/07/2017;18;25.4;25.6;24.1;38;42;37;944.5;945.0;944.5;0.0;;;;;
25/07/2017;5;13.0;13.6;13.0;96;96;95;945.7;945.9;945.7;0.0;;;;;
25/07/2017;13;20.3;20.4;17.3;62;78;62;948.1;948.2;948.1;0.0;;;;;
25/07/2017;23;14.8;15.6;14.8;86;87;81;945.3;945.3;945.0;0.0;;;;;
25/07/2017;8;11.0;11.6;10.9;97;97;97;945.9;945.9;945.5;0.0;;;;;
25/07/2017;0;16.9;18.6;16.8;84;84;77;945.9;946.0;945.8;0.0;;;;;
25/07/2017;15;22.0;23.3;20.8;51;56;47;946.8;947.8;946.8;0.0;;;;;
25/07/2017;1;16.9;17.2;16.9;85;85;83;946.1;946.2;945.9;0.0;;;;;
25/07/2017;14;21.3;22.1;19.8;56;63;54;947.8;948.2;947.8;0.0;;;;;
25/07/2017;6;12.2;13.0;12.0;96;96;96;945.5;945.7;945.4;0.0;;;;;
25/07/2017;16;22.5;24.8;21.3;49;52;42;945.8;946.8;945.8;0.0;;;;;
25/07/2017;7;11.6;12.2;11.6;97;97;96;945.5;945.5;945.4;0.0;;;;;
25/07/2017;17;24.8;24.8;22.3;42;50;42;945.0;945.8;945.0;0.0;;;;;
26/07/2017;23;14.8;15.8;14.7;82;82;78;943.7;943.7;943.4;0.0;;;;;
26/07/2017;12;16.1;16.1;12.6;96;97;96;946.3;946.3;945.8;0.0;;;;;
26/07/2017;9;10.2;11.0;10.2;97;97;97;944.7;944.7;944.3;0.0;;;;;
26/07/2017;16;23.6;23.6;21.2;48;57;48;944.2;944.9;944.2;0.0;;;;;
26/07/2017;22;15.5;16.9;15.5;78;78;72;943.4;943.4;943.2;0.0;;;;;
26/07/2017;19;24.0;24.8;22.0;46;52;44;942.8;943.1;942.8;0.0;;;;;
26/07/2017;4;11.1;11.5;10.9;96;96;96;945.0;945.3;945.0;0.0;;;;;
26/07/2017;10;10.9;10.9;10.0;97;97;97;945.1;945.1;944.7;0.0;;;;;
26/07/2017;11;12.6;12.8;10.9;97;97;97;945.8;945.8;945.1;0.0;;;;;
26/07/2017;21;16.9;21.4;16.9;72;72;54;943.2;943.2;943.0;0.0;;;;;
26/07/2017;20;21.4;24.0;21.4;54;54;46;943.0;943.0;942.8;0.0;;;;;
26/07/2017;5;10.8;11.8;10.8;96;97;96;944.8;945.1;944.8;0.0;;;;;
26/07/2017;14;20.1;20.3;18.7;62;72;62;945.8;946.4;945.8;0.0;;;;;
26/07/2017;15;22.3;22.3;19.9;53;64;51;944.9;945.9;944.9;0.0;;;;;
26/07/2017;13;18.7;20.6;16.1;69;96;65;946.3;946.4;946.3;0.0;;;;;
26/07/2017;1;12.9;14.4;12.9;93;93;88;945.6;945.6;945.4;0.0;;;;;
26/07/2017;3;11.5;12.1;11.4;96;96;95;945.3;945.4;945.3;0.0;;;;;
26/07/2017;0;14.5;14.9;14.5;88;88;86;945.4;945.5;945.3;0.0;;;;;
26/07/2017;2;12.2;12.9;11.9;95;95;93;945.4;945.6;945.4;0.0;;;;;
26/07/2017;8;11.0;11.3;10.8;97;97;97;944.4;944.4;944.3;0.0;;;;;
26/07/2017;6;10.9;11.4;10.7;96;96;96;944.4;944.8;944.4;0.0;;;;;
26/07/2017;18;24.7;25.1;21.8;44;54;42;943.0;943.5;943.0;0.0;;;;;
26/07/2017;17;21.9;24.6;21.8;54;54;44;943.5;944.2;943.5;0.0;;;;;
26/07/2017;7;10.8;11.1;10.6;97;97;96;944.3;944.4;944.2;0.0;;;;;
27/07/2017;16;21.9;24.6;20.7;43;52;40;943.7;944.6;943.7;0.0;;;;;
27/07/2017;3;11.0;11.4;10.9;96;96;95;944.5;944.6;944.4;0.0;;;;;
27/07/2017;5;10.2;10.6;10.2;96;96;96;943.9;944.3;943.9;0.0;;;;;
27/07/2017;10;9.7;10.1;9.3;97;97;97;944.4;944.4;943.9;0.0;;;;;
27/07/2017;18;23.6;24.3;22.6;41;45;39;942.8;943.0;942.8;0.0;;;;;
27/07/2017;4;10.5;11.2;10.5;96;96;96;944.3;944.5;944.3;0.0;;;;;
27/07/2017;19;23.3;24.2;22.9;43;44;39;942.9;942.9;942.8;0.0;;;;;
27/07/2017;9;9.3;9.9;9.3;97;97;97;943.9;943.9;943.6;0.0;;;;;
27/07/2017;13;19.7;19.8;17.0;55;72;53;945.6;945.7;945.5;0.0;;;;;
27/07/2017;21;16.4;20.4;16.4;72;72;55;943.3;943.3;943.1;0.0;;;;;
27/07/2017;20;20.4;23.4;20.4;55;55;43;943.1;943.1;942.8;0.0;;;;;
27/07/2017;11;11.9;11.9;9.5;97;97;97;944.9;944.9;944.4;0.0;;;;;
27/07/2017;12;17.0;17.0;11.9;71;97;71;945.5;945.5;944.9;0.0;;;;;
27/07/2017;22;15.3;16.5;15.3;77;77;72;943.7;943.7;943.3;0.0;;;;;
27/07/2017;15;22.0;23.6;20.7;49;53;45;944.6;945.1;944.6;0.0;;;;;
27/07/2017;14;21.4;21.5;19.4;49;55;43;945.1;945.6;945.1;0.0;;;;;
27/07/2017;17;23.1;24.6;21.1;41;48;38;943.0;943.7;943.0;0.0;;;;;
27/07/2017;6;10.4;10.5;10.0;97;97;96;943.6;943.9;943.6;0.0;;;;;
27/07/2017;23;14.6;15.5;14.6;80;80;77;944.0;944.0;943.7;0.0;;;;;
27/07/2017;1;12.4;13.4;12.2;92;93;88;944.4;944.4;944.1;0.0;;;;;
27/07/2017;0;13.4;14.9;13.1;88;89;81;944.1;944.1;943.7;0.0;;;;;
27/07/2017;8;9.8;9.9;9.6;97;97;97;943.6;943.6;943.5;0.0;;;;;
27/07/2017;7;9.8;10.4;9.8;97;97;97;943.6;943.6;943.4;0.0;;;;;
27/07/2017;2;11.4;12.5;11.2;95;95;92;944.5;944.5;944.3;0.0;;;;;
28/07/2017;8;11.7;12.3;11.5;97;97;96;944.6;944.6;944.4;0.0;;;;;
28/07/2017;23;14.5;15.1;14.4;77;77;73;946.1;946.1;945.6;0.0;;;;;
28/07/2017;0;14.3;14.9;14.0;81;82;79;944.0;944.1;944.0;0.0;;;;;
28/07/2017;3;12.8;13.0;12.4;92;92;88;944.9;945.0;944.9;0.0;;;;;
28/07/2017;4;12.7;13.1;12.5;94;94;91;944.8;945.0;944.8;0.0;;;;;
28/07/2017;15;22.3;23.1;20.0;45;52;42;945.8;946.5;945.8;0.0;;;;;
28/07/2017;11;14.6;14.6;11.3;92;97;92;946.1;946.1;945.6;0.0;;;;;
28/07/2017;6;12.2;12.7;12.1;96;96;95;944.4;944.6;944.4;0.0;;;;;
28/07/2017;9;11.4;11.9;11.2;97;97;97;944.9;944.9;944.6;0.0;;;;;
28/07/2017;12;17.6;17.8;14.6;68;92;68;946.8;946.8;946.1;0.0;;;;;
28/07/2017;14;20.0;21.4;20.0;48;52;47;946.5;946.8;946.4;0.0;;;;;
28/07/2017;13;20.1;20.1;17.5;51;69;51;946.8;947.0;946.8;0.0;;;;;
28/07/2017;10;11.4;11.4;10.9;97;97;97;945.6;945.6;944.9;0.0;;;;;
28/07/2017;5;12.4;12.7;12.2;95;95;94;944.5;944.8;944.5;0.0;;;;;
28/07/2017;20;20.5;23.0;20.5;52;52;45;944.9;944.9;944.4;0.0;;;;;
28/07/2017;1;13.5;14.3;13.3;85;86;81;944.5;944.5;944.0;0.0;;;;;
28/07/2017;17;22.7;23.9;22.4;45;48;41;944.8;945.3;944.8;0.0;;;;;
28/07/2017;16;23.9;24.2;21.6;41;45;41;945.3;945.8;945.3;0.0;;;;;
28/07/2017;19;22.8;23.9;22.5;46;46;43;944.4;944.5;944.4;0.0;;;;;
28/07/2017;18;23.2;24.2;22.2;43;46;41;944.4;944.8;944.4;0.0;;;;;
28/07/2017;21;16.3;20.5;16.3;68;68;52;945.1;945.1;944.8;0.0;;;;;
28/07/2017;7;12.1;12.3;11.9;96;96;96;944.4;944.5;944.4;0.0;;;;;
28/07/2017;2;13.0;13.5;13.0;88;88;85;944.9;944.9;944.5;0.0;;;;;
28/07/2017;22;15.1;16.3;14.9;73;74;68;945.6;945.6;945.1;0.0;;;;;
29/07/2017;4;11.9;12.1;11.4;87;89;86;946.8;946.9;946.8;0.0;;;;;
29/07/2017;10;14.4;14.4;13.4;88;89;87;946.6;946.6;946.2;0.0;;;;;
29/07/2017;0;14.0;14.5;13.9;79;80;77;946.4;946.4;946.1;0.0;;;;;
29/07/2017;3;12.1;13.1;12.1;86;86;83;946.8;946.8;946.7;0.0;;;;;
29/07/2017;23;15.1;15.5;15.0;88;89;88;947.3;947.3;946.9;0.0;;;;;
29/07/2017;6;12.8;12.8;11.7;88;90;88;946.0;946.5;946.0;0.0;;;;;
29/07/2017;5;11.7;12.2;11.7;90;90;86;946.5;946.8;946.5;0.0;;;;;
29/07/2017;1;13.5;14.4;13.5;81;81;77;946.7;946.7;946.4;0.0;;;;;
29/07/2017;11;16.0;16.0;14.4;86;88;86;947.5;947.5;946.6;0.0;;;;;
29/07/2017;12;17.5;17.5;16.0;79;87;79;948.2;948.2;947.5;0.0;;;;;
29/07/2017;16;20.3;20.6;19.5;68;70;66;946.9;947.5;946.9;0.0;;;;;
29/07/2017;7;13.3;13.3;12.8;85;88;85;945.7;946.0;945.7;0.0;;;;;
29/07/2017;9;13.4;13.4;13.3;87;88;83;946.2;946.2;945.8;0.0;;;;;
29/07/2017;13;19.8;20.2;17.5;64;79;64;948.2;948.3;948.2;0.0;;;;;
29/07/2017;15;20.1;20.7;19.2;67;70;64;947.5;948.0;947.5;0.0;;;;;
29/07/2017;14;19.6;20.0;19.4;67;68;64;947.9;948.3;947.9;0.0;;;;;
29/07/2017;8;13.3;13.4;13.1;84;85;83;945.8;945.9;945.7;0.0;;;;;
29/07/2017;18;22.0;22.7;21.0;59;64;57;945.8;946.3;945.8;0.0;;;;;
29/07/2017;17;22.0;22.0;19.9;61;69;61;946.3;946.9;946.3;0.0;;;;;
29/07/2017;2;13.0;13.6;12.9;83;84;81;946.8;946.8;946.7;0.0;;;;;
29/07/2017;21;16.0;18.3;16.0;86;86;77;946.6;946.6;946.3;0.0;;;;;
29/07/2017;20;18.3;21.1;18.1;77;78;64;946.3;946.3;945.9;0.0;;;;;
29/07/2017;19;21.1;23.8;21.1;64;64;53;945.9;945.9;945.6;0.0;;;;;
29/07/2017;22;15.5;16.0;15.2;88;90;86;946.9;946.9;946.6;0.0;;;;;
30/07/2017;1;14.5;15.0;14.5;91;91;90;947.7;947.8;947.6;0.0;;;;;
30/07/2017;22;16.7;17.6;16.7;75;75;69;945.6;945.6;945.2;0.0;;;;;
30/07/2017;12;15.1;15.1;12.6;85;97;83;948.9;948.9;948.3;0.0;;;;;
30/07/2017;23;15.0;16.8;14.9;84;84;75;945.9;945.9;945.6;0.0;;;;;
30/07/2017;11;12.7;12.7;11.2;97;97;97;948.4;948.4;947.5;0.0;;;;;
30/07/2017;0;14.6;15.4;14.6;91;91;88;947.6;947.6;947.3;0.0;;;;;
30/07/2017;10;11.3;11.6;11.2;97;97;97;947.5;947.5;947.1;0.0;;;;;
30/07/2017;4;12.7;13.3;12.7;95;95;93;947.2;947.6;947.2;0.0;;;;;
30/07/2017;9;11.3;11.3;10.1;97;97;97;947.1;947.1;946.7;0.0;;;;;
30/07/2017;6;11.4;12.0;11.3;96;96;96;946.7;946.9;946.7;0.0;;;;;
30/07/2017;5;12.0;12.8;11.9;96;96;95;946.9;947.2;946.9;0.0;;;;;
30/07/2017;2;14.8;15.1;14.3;90;92;89;947.9;947.9;947.7;0.0;;;;;
30/07/2017;14;20.5;20.6;18.1;44;63;44;948.1;948.8;948.0;0.0;;;;;
30/07/2017;13;18.2;18.2;15.1;62;85;62;948.8;949.0;948.8;0.0;;;;;
30/07/2017;21;17.6;19.9;17.6;70;70;58;945.3;945.3;945.2;0.0;;;;;
30/07/2017;7;10.6;11.4;10.5;97;97;96;946.4;946.8;946.4;0.0;;;;;
30/07/2017;16;21.9;22.8;21.4;41;44;39;946.5;947.3;946.4;0.0;;;;;
30/07/2017;15;21.7;21.9;20.0;43;46;41;947.3;948.1;947.3;0.0;;;;;
30/07/2017;8;10.1;10.6;10.0;97;97;96;946.7;946.7;946.4;0.0;;;;;
30/07/2017;18;22.2;22.9;21.2;45;47;43;945.1;945.6;945.1;0.0;;;;;
30/07/2017;17;22.1;23.4;21.1;45;47;41;945.6;946.5;945.5;0.0;;;;;
30/07/2017;19;21.4;23.0;21.4;48;48;42;945.1;945.1;945.0;0.0;;;;;
30/07/2017;20;19.9;22.1;19.9;58;58;48;945.3;945.3;945.0;0.0;;;;;
30/07/2017;3;13.3;15.0;13.3;93;93;89;947.6;947.9;947.6;0.0;;;;;
31/07/2017;15;21.8;22.0;20.3;40;43;37;943.7;944.8;943.7;0.0;;;;;
31/07/2017;10;12.8;13.1;12.8;96;96;96;945.5;945.5;944.9;0.0;;;;;
31/07/2017;11;14.0;14.0;12.8;96;96;96;945.8;945.8;945.5;0.0;;;;;
31/07/2017;23;15.4;16.3;15.4;69;70;63;942.7;942.7;942.3;0.0;;;;;
31/07/2017;0;14.1;15.0;14.0;89;89;84;946.1;946.1;945.8;0.0;;;;;
31/07/2017;4;12.7;12.7;12.1;96;96;96;945.2;945.8;945.2;0.0;;;;;
31/07/2017;7;12.9;12.9;12.1;96;96;96;944.4;944.5;944.4;0.0;;;;;
31/07/2017;5;12.3;12.7;12.1;96;96;96;944.7;945.2;944.7;0.0;;;;;
31/07/2017;3;12.2;12.3;11.8;96;96;95;945.8;945.9;945.8;0.0;;;;;
31/07/2017;12;17.7;17.7;14.0;71;96;70;946.0;946.0;945.8;0.0;;;;;
31/07/2017;1;13.1;14.1;13.0;93;93;89;946.0;946.1;946.0;0.0;;;;;
31/07/2017;2;12.2;13.2;12.2;95;95;93;945.9;946.0;945.9;0.0;;;;;
31/07/2017;6;12.1;12.3;11.9;96;96;96;944.4;944.8;944.4;0.0;;;;;
31/07/2017;8;13.2;13.3;12.9;96;96;96;944.3;944.4;944.2;0.0;;;;;
31/07/2017;14;21.1;21.2;19.4;38;49;38;944.7;945.6;944.7;0.0;;;;;
